uuid,time_begin,time_end,distance,origin_lat,origin_lng,destination_lat,destination_lng,type
c4fad712ecb54730afba3b677029712f,2022-10-20 07:49:33,2022-10-20 08:30:54,22034,36.352861,127.332218,36.499391,127.33081,DtoS
c4fad712ecb54730afba3b677029712f,2022-10-20 18:16:50,2022-10-20 19:11:04,29492,36.499059,127.329697,36.352692,127.332299,StoD
b1028dad58304ba8a0e351de51ac74a1,2022-10-20 22:53:02,2022-10-20 23:16:16,16406,36.4859405,127.2581213,36.438146,127.3954678,StoD
a7b5635125884040b7eea1f17f8d633c,2022-10-20 08:09:42,2022-10-20 08:37:09,25292,36.368593,127.377819,36.499255,127.330809,DtoS
a7b5635125884040b7eea1f17f8d633c,2022-10-20 18:12:32,2022-10-20 18:55:44,25217,36.499743,127.330028,36.368746,127.377503,StoD
26b51bf63ba84999a1dea2c070ceda0d,2022-10-20 13:54:29,2022-10-20 15:20:02,57377,36.3109192,127.4559689,36.5917836,127.2880998,DtoS
26b51bf63ba84999a1dea2c070ceda0d,2022-10-20 17:03:55,2022-10-20 18:51:38,56243,36.5055728,127.2677827,36.3341966,127.4478814,StoD
16543313bc9a4b0d945079a3fa78e44d,2022-10-20 04:23:02,2022-10-20 04:57:12,22272,36.3334631,127.4085656,36.4691187,127.2720359,DtoS
16543313bc9a4b0d945079a3fa78e44d,2022-10-20 13:26:49,2022-10-20 14:06:43,28871,36.4690646,127.2719427,36.3335201,127.4086809,StoD
8735302aed7145dba34578c161607f96,2022-10-20 21:32:10,2022-10-20 21:59:13,19297,36.355112,127.339308,36.487508,127.248962,DtoS
8735302aed7145dba34578c161607f96,2022-10-20 22:53:07,2022-10-20 23:16:15,16478,36.485578,127.258485,36.438186,127.395511,StoD
3de01fb59474439792f9053f80b3683c,2022-10-20 08:05:47,2022-10-20 08:41:29,24369,36.368189,127.44081,36.49875,127.331399,DtoS
3de01fb59474439792f9053f80b3683c,2022-10-20 18:13:42,2022-10-20 18:59:59,23863,36.49606,127.329063,36.368735,127.442716,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-20 09:07:40,2022-10-20 10:21:14,33808,36.6105491,127.2934635,36.3897673,127.3167253,StoD
deebb302e865451aad98ff95317e8a1f,2022-10-20 12:32:40,2022-10-20 13:51:52,36258,36.6264403,127.2897973,36.389973,127.3169163,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-20 08:01:53,2022-10-20 08:30:55,15190,36.477859,127.310842,36.402936,127.399982,StoD
27b5fd7addc54f2ab13a90ed0515f139,2022-10-20 19:47:14,2022-10-20 20:04:22,11713,36.43462,127.388359,36.478267,127.296314,DtoS
3018668ddb7246f3ae51e14d2167df5e,2022-10-20 11:50:23,2022-10-20 12:11:13,24973,36.3503838,127.4362028,36.4352353,127.274099,DtoS
cf6f6f767e2d4f03849e51b834cdb13a,2022-10-20 19:00:17,2022-10-20 19:51:06,20663,36.384739,127.360205,36.511,127.26088,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-20 08:08:38,2022-10-20 09:08:09,19852,36.364641,127.355394,36.499252,127.265806,DtoS
1171bcfa1ef644c0a5d0f8042dd56aa2,2022-10-20 17:10:23,2022-10-20 17:53:35,19823,36.498324,127.266225,36.365034,127.355677,StoD
c8ffee47bb924c32a9c85f2e27c5defd,2022-10-20 21:46:02,2022-10-20 22:21:53,20653,36.478931,127.2947614,36.3504057,127.3722575,StoD
9375378751c044a9a1701a8d48fb7aac,2022-10-20 15:43:18,2022-10-20 16:21:35,22014,36.5005138,127.258755,36.4383407,127.4162051,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-20 05:28:41,2022-10-20 05:53:43,23343,36.4919287,127.2406074,36.3878915,127.3955728,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-20 17:03:23,2022-10-20 17:47:56,29023,36.3867895,127.3951383,36.4950207,127.2454881,DtoS
65680eab7e754de7bbc84e945e1ebea7,2022-10-20 20:28:27,2022-10-20 21:14:57,27856,36.5001784,127.2361337,36.299931,127.3197376,StoD
65680eab7e754de7bbc84e945e1ebea7,2022-10-20 23:36:26,2022-10-20 23:53:35,17504,36.3507541,127.336609,36.4737048,127.2562199,DtoS
33e35ce17d514956af922dee0e6a3d02,2022-10-20 07:14:09,2022-10-20 07:51:51,38751,36.500356,127.244943,36.296122,127.324242,StoD
33e35ce17d514956af922dee0e6a3d02,2022-10-20 18:23:16,2022-10-20 19:14:52,40068,36.300633,127.334173,36.501094,127.241533,DtoS
ae3eba3dc7a7430286687fabfa3d94df,2022-10-20 06:33:13,2022-10-20 07:05:59,23446,36.3380677,127.3849886,36.4905543,127.2573008,DtoS
3662331b5e504702b4db85db30534572,2022-10-20 07:59:42,2022-10-20 09:03:03,36986,36.3509861,127.44945,36.4981276,127.3304074,DtoS
3662331b5e504702b4db85db30534572,2022-10-20 23:22:07,2022-10-20 23:38:49,18723,36.4987116,127.3310089,36.3937664,127.319874,StoD
